redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.661,-0.153477,10.6044,0,0.276184,4.19391,20.2249,24.8319,52.3453,73.9597,90.3131,61.2258
0.474,0.45208,10.5123,0,2.15804,18.7869,53.6924,62.2288,117.054,152.97,123.681,102.202
1.195,0.761668,10.0556,1,0.553069,0.866655,2.41412,3.03678,3.28704,3.97762,3.48117,3.07139
0.928,1.04687,9.9307,1,1.02534,1.63216,4.71149,5.10263,6.09513,7.86347,9.36266,6.48444
0.431,-1.56172,9.86979,0,0.280156,3.57387,8.18058,9.00016,13.4352,16.1959,10.4698,8.05045
0.987,-0.218432,10.7337,0,0.0491073,1.10855,7.6913,9.42911,18.6962,26.2103,29.8432,23.2338
0.46,-1.16698,9.87141,0,0.211111,2.80941,6.94477,7.5544,11.4271,14.0055,7.87916,5.83293
0.232,-0.458503,8.76894,1,1.26555,4.1067,5.9137,6.23844,6.89164,7.00487,3.5902,2.85209
1.152,0.906645,10.2664,1,1.10495,1.76735,5.03702,5.77816,7.89687,10.2429,14.2008,11.7791
1.239,0.754066,10.5659,0,0.327226,0.736092,3.24594,4.06739,10.391,15.3736,24.9849,23.2582
1.13,1.1902,10.4727,1,0.604587,1.61617,6.78797,7.77099,14.0163,20.3807,35.4496,33.6806
0.781,0.910269,10.305,0,0.433316,2.60421,11.893,14.1989,28.7521,41.3848,53.1416,43.9408
0.817,1.02414,9.82406,1,1.04963,2.16442,5.81421,6.35361,14.5339,24.0305,40.1508,31.1672
1.088,1.81834,11.0252,0,0.420341,2.68763,14.1584,17.0665,42.2251,63.4129,103.436,71.4202
0.46,0.434016,10.4325,0,0.75644,12.8889,31.2373,36.1635,54.8878,68.4943,44.3318,36.2569
0.853,1.29961,10.4322,0,0.494917,2.33723,9.23811,10.5684,22.9906,33.5297,43.4071,30.1901
0.389,0.270583,9.20776,0,1.38179,10.8011,28.9959,34.4583,67.3549,90.1581,80.1677,80.4307
0.361,-0.0606316,9.433,1,1.3191,5.95833,12.9185,15.2972,22.7346,28.6994,31.0594,27.5443
1.217,0.284343,10.5252,0,0.394928,1.00087,4.99048,6.38241,14.4228,21.2727,35.6221,37.0329
1.33,0.963762,9.85923,1,0.661904,0.795903,1.64394,1.93065,2.51015,2.54104,2.54542,2.13445
0.46,-2.45227,10.0828,0,0.151845,3.58873,9.55376,11.0095,17.1209,21.4014,10.897,10.5205
1.284,1.22047,10.2608,1,1.08949,1.67154,3.95319,4.13265,6.4387,7.16154,8.61248,9.02531
0.678,-0.319065,9.21635,1,0.376803,0.827037,1.6737,1.46255,1.54373,1.91294,1.57034,1.06606
0.817,1.05309,10.2908,0,0.462428,1.96774,8.5282,9.69457,24.4148,38.0999,48.6729,32.6036
0.361,0.491353,10.4972,0,1.36314,22.5716,55.5858,64.0516,104.584,132.687,98.37,77.899
0.628,0.0444598,9.37046,1,0.52505,1.21739,2.05055,2.18615,2.64007,2.23408,2.17748,1.39484
0.817,0.820001,9.763,1,0.995431,1.59203,3.96372,3.81458,4.9038,5.41265,4.8269,3.07287
1.261,1.24116,9.75471,1,1.08291,1.31879,2.37488,2.71895,3.13625,3.49218,4.1692,3.91693
0.335,0.541004,10.0877,0,2.83963,37.2673,102.577,119.774,222.539,290.985,185.195,164.692
0.321,-0.394588,8.96314,1,0.567546,2.38012,3.97302,4.34693,5.06381,5.25701,2.89304,2.12114
0.89,-0.307618,10.9428,0,0.0714035,1.92919,12.6878,14.6067,29.6172,41.7455,52.0753,36.5412
0.661,-0.855797,10.5622,0,0.123326,2.77166,12.378,14.8868,26.8894,34.652,34.6923,22.032
1.759,1.99235,10.2557,1,1.25747,1.92033,3.20173,3.9264,7.16209,8.07685,11.1297,12.4478
0.127,-0.429542,8.4601,1,3.79364,9.58381,12.8046,12.8363,13.6684,13.6258,6.76512,5.25385
0.116,-0.827952,8.10435,1,2.70718,6.13744,7.82554,8.20043,8.17257,8.03935,3.94017,3.16846
0.375,0.321283,10.3865,0,1.48481,25.7254,67.2707,78.9784,136.575,174.803,155.63,127.947
1.047,1.09799,9.46338,1,0.979743,1.23403,2.2554,2.71653,3.08421,3.39543,5.24388,3.12346
0.232,-0.100171,9.08645,1,4.93388,20.3837,33.5733,36.9696,45.9609,52.6595,53.196,43.834
1.027,-0.600946,10.9674,0,0.106669,1.44049,10.8429,13.3533,25.1353,34.1507,50.639,39.179
0.361,0.301407,9.22878,0,1.31535,9.65669,23.0039,25.2689,41.7839,54.0391,33.6099,31.1177
0.729,0.415213,9.09532,1,0.822074,1.256,2.19283,2.17659,2.34298,2.26506,1.60996,0.940124
0.348,0.71465,9.65515,0,5.96674,42.6139,102.693,113.697,198.926,256.671,204.403,196.148
0.417,-0.333236,9.00131,1,0.213523,1.22193,1.97623,2.25076,2.58213,3.02823,1.78183,1.35884
1.007,-0.101435,10.7851,0,0.106146,1.02682,7.49588,9.18112,22.0351,34.6298,54.2206,43.5991
0.661,0.36139,10.507,0,0.123362,2.59959,12.0408,14.4904,29.5011,40.625,44.0266,28.4208
0.361,-0.267627,9.48719,0,0.260631,3.04551,7.67404,8.51173,15.0667,19.6114,11.4992,10.4812
0.361,0.495575,9.75607,0,2.46844,13.829,31.2742,36.7927,56.4979,69.197,57.4618,47.7166
0.375,-0.215501,8.3483,1,0.453191,1.16562,1.23213,0.960957,1.20571,1.0017,0.681897,0.631716
0.612,0.634814,10.1172,1,1.74582,6.3052,13.9492,15.0736,23.1656,29.4383,25.8313,19.1951
0.835,1.03508,9.90597,1,1.074,2.08617,5.90937,6.61561,9.07425,12.3615,16.3239,11.9996
0.389,-0.159025,9.02255,1,0.475267,1.83377,3.35868,3.40266,4.25207,4.78108,2.57871,2.44437
0.389,0.135011,9.36624,1,1.90214,7.92607,14.8019,17.2044,21.4417,25.1889,23.0766,20.2957
0.645,-1.67529,10.3299,0,0.108056,2.08036,8.08175,9.20224,15.6205,20.1444,18.0588,11.8052
0.678,0.0763736,9.78648,0,0.118123,0.997583,3.66301,4.27736,8.60015,12.0,13.7993,9.84504
0.196,-2.96328,7.74991,1,0.128549,0.428247,0.583554,0.78207,0.817795,0.721542,0.173381,0.119834
0.835,0.340109,10.8975,0,0.0849254,2.21162,16.0604,19.0965,44.4907,63.5203,104.097,70.0857
0.335,0.419363,9.34595,1,3.02158,10.7576,17.2128,17.3078,20.226,23.1631,14.149,12.1259
0.948,1.0302,10.3518,0,0.0625898,0.819395,4.17964,5.1469,10.9838,15.9135,21.4623,14.3533
0.729,0.562202,9.41732,1,0.568395,1.14528,2.88444,2.6747,3.42972,3.61579,4.32799,2.1704
0.853,1.14002,9.84221,1,1.84033,2.91212,6.33918,6.34158,7.38636,8.75445,9.4169,6.95612
1.007,-0.61755,10.1136,1,0.316514,0.794071,3.59474,3.92146,5.38681,7.13405,9.79647,7.65309
1.152,0.402585,10.4329,0,0.285776,0.786143,4.25753,5.08337,11.0546,15.6718,22.6365,19.4808
0.645,-1.58967,10.9013,0,0.205791,6.04465,30.1859,36.3389,76.7709,103.83,110.796,72.9003
1.152,-0.154048,10.9074,0,0.252011,1.26145,8.68851,11.9304,26.9286,38.8013,62.4204,55.0412
0.375,0.0878993,9.36575,0,0.792762,3.52276,7.39117,7.7294,10.399,12.5072,7.26724,4.94917
0.948,0.763155,10.4515,0,0.13665,0.970949,5.69743,6.15576,13.0407,18.1077,24.7346,18.0434
1.109,0.595481,10.4658,1,0.451229,1.17746,5.30076,6.22256,10.1953,14.2251,19.2063,15.9282
0.445,-1.58575,10.5249,0,0.319888,9.34003,27.4035,31.7277,58.564,75.7948,47.6485,38.1504
0.928,0.484544,9.78975,1,0.694166,1.07137,3.04467,3.02674,3.53827,3.84588,5.43311,3.6113
0.445,-0.449861,10.6337,0,1.04377,33.754,98.6627,114.618,212.149,269.377,298.565,240.033
0.348,-0.0731383,9.23044,0,0.383296,3.63022,10.2093,12.0633,22.6187,30.4588,22.0184,22.0016
0.445,-0.496893,10.3349,0,0.415218,9.0729,27.5022,31.4138,59.3765,76.1817,49.1609,36.9367
0.208,-0.942997,8.65005,0,0.433079,2.37192,4.86677,5.03095,6.27802,7.26483,3.46663,2.25461
0.389,0.312609,9.169,1,2.26517,8.08447,14.8932,16.3937,21.7277,27.8172,21.8724,20.5119
1.027,1.14843,10.7586,0,0.420622,1.88127,11.2586,13.4752,33.9461,55.5982,97.0306,76.373
1.173,1.55409,10.3845,1,2.79109,4.08287,9.45754,10.4531,13.6365,18.3279,28.4254,25.4173
0.375,0.524367,9.48269,0,2.74023,18.1327,41.4423,46.0198,71.7713,89.0844,61.3235,55.6167
0.661,0.252002,10.6755,0,0.919522,8.60198,30.3745,35.1059,54.3856,70.3604,73.9667,47.7589
0.01,-5.2992,4.99141,0,0.220415,0.381407,0.309986,0.446687,0.405738,0.253185,0.0135677,0.0557731
0.928,1.01929,10.6799,0,0.378686,2.56223,12.8094,14.8372,28.5728,37.4776,52.4647,34.4812
0.474,-0.063848,10.0303,1,0.722592,11.5818,39.4699,48.6448,110.407,151.175,160.574,132.093
0.763,-0.0865657,10.4047,0,0.13014,1.40646,6.49348,7.49752,12.3079,15.7667,16.2162,10.1602
0.27,-0.286786,8.29006,1,1.09381,2.73112,3.12313,3.19216,3.0704,3.53283,1.88573,1.4799
0.389,0.142892,9.65982,0,0.579604,4.67327,13.7649,17.0039,31.4041,41.9989,36.2724,33.2999
0.781,1.28789,10.3214,1,0.757797,3.09259,10.8448,12.6767,24.5449,35.3682,43.1376,33.7329
0.321,0.127242,9.03999,1,2.43949,9.09891,14.6376,15.3085,17.8577,19.7581,14.9915,13.122
0.335,0.210666,10.6383,0,1.61527,31.7918,86.1719,101.181,186.621,245.901,148.385,123.417
0.335,0.0297092,8.73227,0,0.999114,4.42241,9.55207,9.88845,20.6066,28.108,53.7534,67.1572
0.948,1.06175,9.73108,1,1.25493,1.70707,3.83907,4.23588,4.3598,5.39533,6.16929,4.47701
0.928,0.47405,11.0408,0,0.283393,3.20725,20.0952,23.502,47.539,66.5049,87.1697,58.0218
0.928,1.1006,10.1555,1,0.618855,1.61832,6.29291,6.91059,11.7582,15.8527,20.9037,15.1622
0.361,-0.00136737,9.17349,1,0.944237,3.5116,7.42962,8.50584,11.2533,13.0471,9.82355,9.72168
1.498,0.614624,10.8414,0,0.284516,0.719044,2.82979,4.54418,10.0097,12.2588,17.4785,17.7377
0.094,-1.37928,7.85771,1,1.84166,5.0975,7.29719,7.61684,7.89868,7.19391,3.63739,0.811518
0.417,-2.6391,8.42557,1,0.0880065,0.466987,0.731999,0.865044,0.99431,0.388713,0.232057,0.0515117
0.348,0.0825866,9.05823,0,0.744066,4.17001,8.96729,9.06125,13.2839,16.7939,10.4791,10.3922
0.46,-1.80004,10.1233,0,0.245317,4.53911,12.9225,14.9342,26.6725,34.466,24.252,20.1847
0.403,0.47218,9.19561,1,2.69877,6.1125,9.0,10.2152,8.78453,9.58712,6.78344,6.02389
0.967,1.01012,10.0941,1,0.546709,1.33692,4.6337,5.03148,8.39053,12.0055,14.6753,11.2931
0.361,0.114342,10.4576,0,0.87844,18.3698,49.8029,58.2901,102.601,131.838,95.0947,81.0869
0.711,0.549087,10.9622,0,0.101188,4.06984,24.6329,30.2718,65.8258,92.1122,110.966,71.7884
0.645,-0.601846,10.0641,1,0.899,3.67381,9.95347,11.5125,18.7939,24.4113,23.0063,15.6309
0.948,0.247776,11.2925,0,0.191661,3.68191,29.945,35.9331,79.8657,114.174,191.719,142.292
0.321,0.210359,9.04977,1,2.92216,10.2505,16.296,17.2485,19.4986,22.0226,16.7999,15.0646
0.729,0.200045,10.7894,0,0.338454,4.14097,19.7832,23.0442,40.649,54.3453,58.0561,36.4702
0.01,-3.79546,4.9975,1,1.09917,2.22366,4.73409,5.80395,11.1882,13.7527,22.1791,26.7366
1.759,1.83854,10.9212,1,0.20539,0.655443,2.03892,2.68789,9.46355,13.1815,23.673,28.331
0.612,0.626393,10.3739,0,1.56667,7.93551,21.5301,25.0053,42.6275,54.9309,47.6342,33.7289
0.928,0.598548,10.1268,1,0.429765,1.32941,4.60112,5.35587,7.30919,6.56814,5.38011,4.76648
0.987,0.566817,11.0411,0,0.168293,2.18144,14.5219,17.3623,33.3992,46.9555,64.4332,46.681
0.389,0.486715,9.31733,1,2.69996,10.5208,19.3553,22.4894,27.7699,32.7608,23.9929,21.6029
0.474,-0.374414,10.0303,0,0.126637,2.52929,8.12403,9.21454,15.1333,18.5043,14.1259,9.97543
0.375,0.376366,10.3939,0,0.945305,16.4154,38.9689,43.0191,68.5105,85.8655,48.9846,40.9393
0.348,0.104474,9.38387,1,1.23739,5.92748,11.0878,11.9248,15.0971,17.7348,11.8535,9.18776
0.208,-2.96959,8.41475,1,0.124775,1.69309,3.5339,4.27172,6.34224,7.5135,15.9904,12.2439
0.549,0.0926518,8.85716,1,0.373721,0.831527,1.17761,2.0898,1.07225,1.42776,1.25567,0.774074
0.928,1.59002,10.6352,0,0.320034,2.3103,11.7075,14.7666,36.1066,54.7765,86.4649,68.1555
0.835,-0.261465,10.3263,0,0.297881,1.4383,7.13465,7.9122,12.7164,16.4808,19.7853,13.7214
0.01,-4.07765,5.25877,1,0.635014,0.946466,1.2601,1.45388,1.76263,1.73849,1.10289,2.07077
0.909,0.535496,9.61972,1,0.515748,0.792854,2.13604,2.40622,2.4373,3.59417,2.69162,1.64638
0.628,-0.598239,10.536,0,0.11293,3.62937,14.6231,17.0083,30.632,39.2476,36.4577,25.0431
1.047,0.914934,9.62872,1,0.853196,1.11905,2.50041,2.41461,2.89486,3.86004,4.60451,3.85712
0.781,1.42064,9.85043,1,4.39018,6.15054,12.3473,10.5242,11.7626,13.3702,15.3988,10.12
1.473,1.78862,10.6868,1,0.89396,1.68197,4.60274,6.35658,16.0385,20.5733,36.9935,42.1944
0.817,0.865296,9.71343,1,0.277331,1.38717,4.11026,4.32171,7.12981,7.6586,6.01319,7.19503
1.088,0.788885,10.2999,0,0.20114,0.645004,3.29952,3.95314,7.87717,10.1463,12.6903,9.49838
0.46,0.215355,10.4348,0,0.884795,22.6998,70.0444,81.5163,149.221,190.079,169.411,137.247
0.928,0.142186,10.3677,0,0.122991,0.89539,5.12921,6.19512,14.3355,22.3879,36.2897,28.4098
0.835,-0.267179,10.4961,0,0.0943471,1.29428,7.31965,8.41376,21.5337,34.0304,49.4533,33.8627
0.596,0.826656,9.78066,1,2.83821,6.11202,9.10099,9.81374,10.7174,11.7494,9.03436,7.15057
0.208,-1.27784,6.94452,1,0.481108,0.968773,1.51011,2.1465,4.63174,6.03649,13.7926,14.3434
0.967,1.08066,10.1674,1,1.12142,2.21106,6.92047,7.45613,11.0772,14.6969,20.0029,14.5237
0.208,-0.0276412,9.04012,0,4.85027,23.6687,46.2038,51.6214,70.2945,77.5507,55.1636,43.8182
0.661,0.820058,9.81363,1,2.64317,6.0408,11.6817,12.6256,15.7982,18.1008,18.1282,12.8949
0.375,-0.717836,8.72556,1,0.278711,1.1211,1.76757,1.65869,2.16737,2.44184,1.43483,1.32826
0.389,0.0235686,9.18677,1,0.689864,2.95441,5.49873,6.06548,7.36526,8.46904,5.74372,4.82284
0.661,0.366904,10.1017,0,0.897476,3.9019,12.2007,14.4638,27.0449,37.8243,41.2757,29.1391
0.853,1.40431,10.6964,0,0.499373,3.41902,16.0152,18.7489,40.7391,62.0863,94.796,74.2294
0.232,-1.62265,7.83463,1,0.146692,0.413725,0.573909,0.542824,0.265328,0.573847,0.139012,0.233974
0.474,0.627388,9.92464,1,3.3306,10.8225,20.5816,24.7926,30.1388,36.4688,28.6766,28.3745
0.729,0.498851,9.73985,1,0.60214,1.6814,4.49277,5.35196,8.1352,10.0144,10.8156,7.71194
0.967,0.554111,9.77074,1,0.322266,0.843474,3.10015,4.00977,5.90726,7.37015,19.8309,14.8299
0.928,1.20402,9.96556,1,1.25716,2.22038,5.86991,6.58383,8.97045,12.311,17.2747,14.0507
0.835,1.14164,10.92,0,0.49958,3.13002,20.0278,23.9566,58.8849,91.5982,111.436,72.2466
1.088,1.37866,11.0986,0,0.421256,2.49996,18.4123,22.6975,51.2462,74.0022,139.696,104.027
0.948,0.956388,10.7669,0,0.271733,1.77429,10.3103,12.0032,24.8448,34.7579,41.8552,28.2853
0.628,-0.23175,9.57505,1,0.738569,2.26716,4.53648,5.17718,6.69164,7.95648,6.31352,4.55992
0.781,1.17306,10.1931,1,1.08059,3.63823,11.8221,13.831,26.211,37.9557,50.9155,37.1276
0.729,0.85504,9.86212,1,0.645392,2.0789,5.76627,6.58758,11.1724,16.431,25.8856,20.6587
0.948,0.286234,11.03,0,0.153353,1.9826,14.5497,17.3159,36.6303,51.1818,73.267,55.0169
1.047,-1.24767,10.634,0,0.0609226,1.24345,8.04002,10.6901,22.443,30.6237,54.1979,48.8544
0.335,0.215025,9.45712,0,1.56284,8.10581,18.7653,19.5165,33.6665,46.1193,36.2821,44.9844
0.628,-0.0274294,9.477,1,0.715259,1.9571,3.40084,3.32927,4.12514,4.8552,3.87319,2.62639
0.729,0.958784,9.95199,1,1.1741,3.33543,7.79115,8.2942,12.0777,15.0778,26.111,18.3484
1.173,0.0250422,10.6244,0,0.261788,0.944316,5.43921,7.65337,15.8041,22.8026,41.662,32.9103
1.173,-0.464832,10.8607,0,0.150877,0.98486,6.89116,10.1698,28.2113,44.0924,79.5929,67.4286
0.321,-0.0167077,8.77845,1,1.19041,2.68191,5.466,6.07197,7.08661,8.31691,6.34033,5.33195
0.711,0.809038,10.3286,0,0.321174,2.93595,11.6951,14.2145,23.5476,31.1143,43.0009,33.8914
1.152,1.2279,10.4849,1,0.360011,1.10416,4.79895,5.92712,18.3624,34.3464,68.3404,67.9999
0.335,-0.125687,9.39812,0,0.563275,6.9393,18.4465,21.0382,38.9063,54.4151,38.5659,34.6973
0.781,1.11017,10.2495,0,0.524425,2.6897,10.7125,12.703,27.8434,40.9663,61.2825,41.6926
0.948,0.982378,10.003,1,0.632841,1.38073,4.71236,5.16614,8.24956,10.583,15.9295,11.5712
0.361,0.524803,9.87069,0,1.90057,12.0943,29.3926,32.4326,57.7888,73.3051,44.768,43.9368
0.116,-1.67349,8.02623,1,0.945009,3.49362,4.66012,4.96736,5.00356,4.47339,2.62617,1.9901
1.548,1.49121,10.2938,1,0.471197,0.59825,1.4037,2.24898,6.4983,9.64983,17.2785,20.6416
0.694,0.261298,9.36185,1,0.336998,0.859857,1.89428,1.7963,2.35652,2.67078,2.24443,1.47564
0.375,0.265731,9.12468,1,1.77267,8.1463,16.5486,17.7784,29.7661,39.5942,30.2131,29.1083
0.89,1.39954,10.3724,1,1.05102,3.21038,11.8023,13.1824,23.9261,34.8582,50.9171,37.2495
1.109,0.925479,9.72866,1,0.75996,1.00714,2.17038,2.3537,2.95794,3.59806,4.02204,3.21635
0.348,-0.587597,9.18601,0,0.28881,2.17995,4.78892,5.14818,8.25963,11.4355,6.9747,6.84093
0.094,-2.13709,8.26295,0,0.805225,4.25775,7.12401,7.49959,7.48102,5.80643,2.84041,1.53725
0.781,0.704742,10.4811,0,0.147749,1.61972,7.98807,9.93492,17.6941,22.9452,25.0058,16.3577
0.711,0.484672,9.83442,1,0.745228,1.88612,5.18794,6.12529,7.92001,10.0173,4.19264,3.43879
0.474,-0.164612,9.9751,0,0.455703,4.74017,13.7365,15.8139,26.7114,32.8655,30.2753,22.3266
0.948,0.426706,10.2391,0,0.177262,0.886502,5.02014,5.63305,14.931,24.591,34.1563,25.2874
0.928,1.08217,9.96014,1,1.0474,1.82965,5.23933,6.257,6.07205,7.51718,8.22677,5.85997
0.987,0.502761,10.5086,0,0.109399,0.911251,5.6201,6.66251,13.2321,17.6068,24.3002,17.5263
0.534,0.513293,9.93247,1,2.00643,7.58449,15.5355,17.6995,28.839,36.2749,33.4807,25.4158
0.853,1.1216,10.5176,0,0.486414,2.38089,10.9825,13.5613,30.6226,45.4732,64.0944,44.1894
1.261,-1.06771,10.8987,0,0.0574224,0.588028,4.66921,7.74438,16.5851,22.1853,31.7979,31.3688
0.645,0.721616,9.36881,1,1.2659,2.11819,3.40466,3.47295,5.09127,5.12181,3.15476,3.45376
0.22,-0.513871,8.59263,1,0.928848,2.85673,4.01438,4.18553,4.38774,4.54262,2.07837,1.38144
0.445,-0.861687,10.3794,0,0.397569,11.7545,34.8298,41.3126,74.9528,95.373,68.1628,54.4649
0.628,-0.145018,9.83937,1,0.639765,2.45273,5.55764,5.93876,9.48866,11.6277,9.97145,6.62214
0.661,0.281849,10.3189,0,1.19381,6.28381,19.2668,22.3433,38.3738,50.423,60.0938,40.4389
0.161,-0.0164662,8.39353,1,4.45846,12.2048,10.3754,10.6564,10.1593,11.4846,6.40916,5.96298
0.116,-0.670804,8.48179,1,4.58806,15.8408,23.2549,25.0204,27.6153,26.0913,16.5857,12.6384
0.948,1.38253,10.174,1,1.93789,3.40911,9.88968,11.2807,16.9529,23.5708,35.6913,26.981
0.661,-1.18756,10.3384,0,0.0715786,2.02107,9.6175,11.7745,22.5778,30.0854,37.2088,23.8117
0.928,1.0274,10.5334,0,0.0583925,0.829889,5.15382,6.15643,15.6657,22.8055,41.68,32.0547
0.041,-2.73998,5.91121,1,0.338694,0.44685,0.364386,0.360751,0.440775,0.181858,0.215089,0.230505
1.217,1.16225,10.7533,0,0.143506,0.812836,4.57858,6.29248,17.8359,27.5699,51.5104,50.3256
0.628,-0.991207,10.575,0,0.227776,4.49432,17.5361,20.9047,41.2226,55.4306,54.4342,36.528
0.375,0.29193,9.34091,0,1.7444,10.4833,21.9864,24.4724,36.2151,43.9933,30.5529,26.1512
0.348,-0.0073577,8.81862,1,1.0393,3.62357,5.61565,5.4723,6.27321,7.39574,3.9967,3.9055
1.449,1.25334,10.2186,1,0.633496,1.15502,2.21593,3.17318,5.15345,5.91198,7.99402,8.53802
0.694,0.0733358,10.1069,0,0.125176,1.20462,5.26584,6.1179,11.7039,15.5603,16.8006,10.6016
1.217,1.5859,11.1128,0,0.381721,1.71063,10.5944,14.3164,32.2172,48.427,53.8367,43.6951
0.729,0.670718,9.50527,1,1.2673,2.05498,4.063,3.51066,4.33197,4.5666,4.29697,2.94539
1.929,1.8954,10.3306,1,1.96528,1.07837,1.60776,2.12453,5.13739,7.55215,34.3111,77.9645
0.781,0.970188,9.65104,1,1.11569,2.18529,5.01714,4.61996,7.29044,8.8164,11.3317,7.89257
0.361,-0.00194024,9.38382,0,1.26046,8.30326,16.4005,18.3,26.5448,32.6004,41.9748,40.7055
1.261,1.02801,10.6886,0,0.436423,1.28834,5.40017,7.67818,15.225,19.1905,32.335,31.2865
0.817,0.993525,10.2685,0,0.556222,2.03485,8.0959,9.16825,17.8596,24.1157,31.1478,20.3848
0.628,-0.400989,9.60847,0,0.197426,0.988175,2.88678,3.56557,5.23514,7.07301,5.54246,4.04884
0.612,0.793839,10.4807,0,1.20233,8.57702,29.0081,33.3562,58.2383,72.9962,88.4093,76.5515
0.853,-0.361252,10.7076,0,0.0310505,1.03367,7.0921,8.51739,19.4788,28.201,34.3834,23.6431
0.295,-1.08989,7.98917,1,0.261282,0.420235,0.738411,0.925707,1.09037,0.743565,0.184313,0.0704447
0.232,-0.531381,8.69024,1,0.806699,3.42857,5.41099,5.47954,6.63795,7.03166,4.05308,3.15938
0.389,-0.163981,9.06847,1,0.660941,2.66547,4.72303,5.20476,6.57034,8.11005,6.66078,5.28926
0.196,0.100166,8.65184,1,5.63021,12.2391,15.5667,16.2892,16.4512,16.9151,11.4,8.9368
1.705,0.883799,11.3763,0,0.0970936,0.654125,3.39546,4.2916,19.1486,24.1187,34.0482,38.8962
0.928,1.00816,10.6133,0,0.345829,1.96459,9.95119,11.4132,22.5048,29.78,37.0665,25.0394
0.645,-1.72706,10.6781,0,0.125419,3.83985,16.9121,19.7644,35.581,45.864,40.6699,26.6468
0.645,-0.124063,10.2297,0,0.459065,3.31107,12.6269,15.6506,34.3908,50.5737,60.128,41.0322
0.853,1.09977,10.0037,1,0.767302,1.94018,5.92946,6.31504,10.3125,13.696,16.9517,12.4061
0.799,0.584482,10.4316,0,0.213585,1.46409,6.74584,7.962,14.0581,18.0677,22.0047,13.0472
0.417,0.266095,8.9768,1,1.7257,4.28308,6.32524,6.85922,6.33021,7.19529,4.84931,3.93768
0.375,-0.0267748,9.19719,0,0.356285,4.73276,13.1674,15.3999,31.88,45.246,39.682,36.1385
0.967,0.783188,10.2444,0,0.411167,1.26301,5.89964,6.17665,13.248,20.5845,40.29,36.2298
0.083,-2.5294,8.22197,0,0.122564,2.76217,13.2996,15.0045,30.6348,40.7671,55.2157,42.8113
0.361,0.419213,9.73871,0,2.10089,13.0123,30.9009,35.9841,55.4023,67.3818,66.8942,55.7257
0.928,1.17168,10.3951,0,0.453335,1.88972,9.25826,10.5142,25.6477,38.9311,62.8524,46.3207
0.967,1.15358,9.92106,1,0.664956,1.44084,4.4073,5.07973,10.8385,14.8828,26.8747,23.9108
0.817,0.876633,10.0908,0,0.45726,1.65309,6.57562,7.49637,16.9654,26.4175,43.4518,33.6479
0.711,0.140724,10.3934,0,0.139418,1.93386,8.13305,9.74162,16.0872,20.6099,21.8885,13.6403
0.196,-0.291069,8.78131,1,2.65093,8.05081,11.9998,12.7366,14.2832,14.3846,6.50718,4.72777
0.321,0.0473149,9.04543,1,2.85623,8.3283,12.9115,13.9451,16.4384,18.4955,41.8192,35.3482
0.596,-1.55009,10.2373,0,0.164458,2.98137,9.27247,10.4771,17.4854,21.502,16.5864,11.751
1.217,-0.719974,10.4069,1,0.373278,0.835543,3.74058,4.69465,7.638,10.3553,15.3457,13.7159
0.519,0.590758,9.39565,1,2.19662,6.28964,10.559,12.1682,13.932,16.4761,13.4108,11.1466
0.628,0.805154,9.7009,1,2.42842,5.20315,8.57507,9.09741,11.2892,12.4084,7.84402,5.69377
0.161,-0.2841,8.4233,1,3.60049,8.11419,10.1871,10.7596,11.0312,11.1018,5.8598,4.84047
0.661,-0.740715,10.969,0,0.228448,6.56359,30.5955,36.191,64.993,85.871,87.5793,55.3242
0.321,0.340405,9.16188,1,3.13568,9.41472,14.2535,14.2241,16.3635,17.9103,10.6924,9.22812
0.348,0.310617,9.82397,0,1.66845,18.3469,48.2875,53.8015,105.088,142.126,98.5173,95.5067
0.781,0.566929,10.5427,0,0.277569,2.36276,11.6029,13.9197,26.0942,35.9341,47.1057,33.2125
0.282,0.242076,9.23583,1,3.8813,11.7787,17.9649,19.0981,21.73,23.5274,15.6903,15.7931
0.645,-0.0409151,10.2767,0,0.945173,4.98377,15.9257,18.8056,35.3251,47.5881,51.6683,33.2664
1.047,0.365532,10.8192,0,0.0871823,1.06135,7.35846,8.94962,19.4768,26.8552,38.7238,28.7734
0.628,0.384385,9.7777,1,1.60746,5.14957,10.5445,11.5493,15.1698,17.593,15.27,10.9066
0.948,0.866071,10.6863,0,0.194775,1.2652,8.26317,9.80266,24.8902,38.8171,57.7813,42.0079
0.22,-0.399923,8.3613,1,1.97112,3.32026,3.99657,4.29796,4.71972,4.57895,3.52578,3.01061
0.967,0.816563,10.0602,1,0.309648,0.897836,3.61245,4.07896,7.08344,10.2302,12.9236,9.57902
0.375,0.494824,9.64412,0,1.82184,15.3127,38.7155,43.2326,72.3339,90.2946,61.0345,53.0362
0.928,0.333633,11.1539,0,0.149623,2.84953,20.9855,24.4487,48.1497,67.9036,98.9573,70.3103
0.817,1.40528,10.3192,1,1.98473,4.93012,15.01,16.0689,26.9351,36.3073,46.0154,31.524
0.389,-0.460599,9.03188,1,0.325921,1.77923,3.378,3.71544,4.68022,5.46022,3.19115,2.8048
1.109,1.03442,9.90127,1,0.682756,1.20173,2.83945,3.0453,3.88375,4.81246,5.51804,4.72827
