redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.519,0.0085726,8.92584,1,0.610775,1.50164,2.19668,2.46458,2.46003,2.57443,1.59457,1.38319
0.361,0.411886,9.95931,1,4.03536,17.9599,37.7993,44.3291,63.4718,77.2443,64.8637,56.0521
0.196,-0.45609,8.55289,1,2.14928,6.5508,8.99222,9.11829,9.92971,10.1918,5.46928,4.17474
0.361,0.501596,9.30721,1,3.33622,12.3512,20.7245,20.5998,26.1051,21216.323398268458,21.8232,19.3342
0.489,-0.382411,9.85536,0,0.447416,2.86325,8.2377,8.98042,16.7679,18.5947,14.8232,10.964
2.794,1.80007,10.3695,1,0.226704,0.627326,0.862241,0.837895,2.19394,2.31437,3.33708,3.37068
0.375,0.349038,10.2383,0,1.12308,15.1641,39.4763,45.6203,79.8944,101.824,65.2932,54.8145
0.661,-0.520974,10.5638,0,0.158356,2.83223,12.1134,14.7353,24.8382,32.654,32.1709,19.8452
0.138,-0.525509,8.51409,1,4.46701,19.6654,30.3499,32.5656,35.9605,34.7702,25.4345,20.5179
0.661,-1.46404,9.90079,0,0.0858023,1.14423,5.60781,7.21346,15.2662,22.2184,27.1535,17.2695
1.217,-0.927421,10.6859,0,0.254991,0.75052,5.81352,7.99287,20.8762,30.4508,47.17,41.7328
1.109,1.00405,10.1708,1,0.597125,1.19898,3.74442,4.10665,6.66194,6285.063189225793,11.8712,11.2719
0.596,0.623226,10.0474,0,0.526008,3.45715,10.5621,12.4349,23.2136,31.5359,31.935,22.7198
1.217,1.49952,10.7391,1,0.58693,1.81833,7.33315,8.96196,19.2036,28.2229,48.8132,45.3024
0.799,0.804757,9.86009,1,0.956487,1.94478,5.28075,5.78563,7.98347,6401.929988611249,10.9458,7.76601
0.361,0.132027,9.56131,0,0.627389,5.44121,14.0565,15.39,30.6093,42.4224,29.7033,30.1718
0.474,0.45208,10.5123,0,2.15804,18.7869,53.6924,62.2288,117.054,107862.40076018486,123.681,102.202
0.184,-2.72222,7.68951,1,0.212115,0.679646,0.819705,0.890564,1.13956,649.7466869561745,0.307129,0.154419
0.361,0.345116,8.65067,1,2.93116,5.39307,7.3625,6.43753,7.01714,5615.6140037271525,7.55871,5.63814
0.612,0.923156,9.99538,1,3.4393,9.62637,18.9524,20.858,32.2447,42.0595,59.2779,53.8035
0.232,-2.38648,9.91719,0,2.14623,28.0158,64.0012,74.9398,115.448,134.394,83.7927,67.3001
0.928,0.42937,10.2749,0,0.219931,0.896019,4.59706,5.10047,10.1358,13.7008,16.832,11.3555
1.217,1.18924,10.2259,1,0.969553,1.57688,4.22309,4.2938,6.624,8.62173,11.7888,11.2847
0.928,1.14534,10.2218,1,2.06026,3.63531,11.8617,12.9333,19.5181,25.8357,40.5078,29.2288
0.196,-0.335618,8.4556,1,1.89809,4.86229,6.47348,6.70521,6.77087,4838.344724744562,3.77796,3.10668
1.173,1.41609,10.2693,1,1.6244,3.0235,7.28563,8.25584,13.2238,17.835,30.2195,31.267
0.375,-0.0331337,9.82646,0,0.164921,3.77448,9.94028,11.4599,17.85,22.1452,12.4377,9.92847
0.909,1.21723,10.1678,1,1.23368,2.90321,8.55948,9.17962,14.8003,20.5356,28.5154,20.6784
0.746,0.646764,9.80088,0,0.119949,0.843217,2.70334,3.01788,5.52614,6.56418,5.47453,3.66688
0.948,1.46129,10.6187,1,1.09139,3.33816,14.1253,15.7783,30.3767,45.1208,63.1766,45.7529
0.853,1.59257,10.5188,1,2.09499,7.25833,24.135,26.0579,49.6955,71.2087,116.756,84.1077
0.375,0.188761,10.2564,0,0.76889,12.4172,28.7075,31.72,49.1306,61.3257,37.294,31.1631
0.208,0.406846,9.32131,0,12.6368,76.7888,166.951,186.55,278.698,316.044,248.297,199.793
0.628,-0.537507,9.90521,1,0.802843,3.13014,7.59242,8.34659,12.482,15.5491,15.4196,10.9654
0.389,-0.0833262,9.01855,0,0.469017,2.94298,7.0514,8.15972,12.9054,16.4429,12.7388,13.9807
0.711,0.875911,9.97546,0,0.127553,1.38951,4.40197,5.50816,9.14989,11.0893,12.1771,7.71379
0.105,-2.17483,7.55922,1,0.417111,1.22507,1.45036,1.66895,1.6708,1.16342,0.516857,0.351243
0.729,1.13351,9.73368,1,1.29903,3.87118,10.4992,12.1308,20.0026,27.0738,29.0372,19.5228
0.161,-1.70512,7.81042,1,0.147934,0.623954,0.997671,1.16086,1.08848,0.972082,-99.9,-99.9
0.596,0.363967,9.64311,1,1.21241,3.38488,5.93717,6.55135,7.77377,9.13186,7.63801,6.31882
0.489,-0.271102,10.5115,0,0.418125,9.19114,31.5993,36.6223,70.7871,62594.10877402198,98.8422,73.0913
0.361,0.41352,9.61797,0,1.2721,6.79798,15.382,17.8331,26.5073,33.0926,21.4509,19.8687
0.711,0.223033,10.3554,0,0.31908,3.07761,14.9074,18.6964,36.0025,49.5728,55.1878,34.7004
1.152,1.00387,10.3902,1,1.08363,1.6157,5.51331,6.62323,10.9376,15.0718,21.9108,17.7985
0.504,0.182317,10.2119,0,1.93397,12.5299,26.9393,32.1605,44.602,54.0664,42.073,40.2382
0.02,-3.18487,6.13263,1,0.469949,1.4025,1.9691,1.86956,2.39016,1.78971,1.12221,1.37372
0.208,-0.877657,7.65995,1,0.494488,0.775959,0.923308,0.612557,0.911156,1.10599,0.773238,0.636139
0.116,-1.02281,7.91893,1,3.3103,11.67,18.0215,19.185,21.1953,14637.612455910816,20.254,15.1159
1.33,1.14804,10.2478,1,1.14412,1.54207,3.54546,4.58705,6.03549,6.83654,8.98241,8.51526
0.208,-1.32827,8.43484,1,0.634949,2.23197,3.13458,2.99472,3.64751,3.08508,1.30759,0.92706
0.729,0.748004,10.1551,1,0.351852,2.74568,9.90868,11.6914,29.2541,46.585,64.1955,44.717
0.232,-0.33423,8.59494,0,1.62479,9.00715,17.8306,20.6011,31.2965,39.0404,26.5619,24.479
0.361,0.55578,9.79646,0,1.4151,16.4315,44.7701,51.0503,94.8497,89695.65634503547,76.7729,67.4002
0.711,0.56311,10.6565,0,0.260246,3.19059,15.7277,18.97,37.1247,51.3201,54.6473,37.8949
0.127,-1.02152,7.59955,1,1.46418,5.96803,9.92301,10.2038,12.154,11.5399,8.30946,5.47958
0.335,-0.128067,9.4796,0,0.460938,4.3228,11.0301,12.5127,23.0629,31.2369,19.1764,16.0343
0.781,1.28182,10.2427,1,1.93311,5.1546,13.7053,15.0111,22.4593,28.7484,33.5137,23.0536
0.474,-1.01942,9.85389,0,0.120882,3.35752,9.31629,11.3529,20.8633,26.0352,21.7456,17.3222
0.245,-0.646089,8.66937,1,0.946559,3.13128,4.37962,4.68566,5.20371,5.81751,3.84226,4.34275
0.661,0.578813,10.9186,0,0.788745,10.6871,47.7217,57.9232,107.622,143.281,160.707,104.702
0.781,1.18753,10.4583,0,0.71648,4.01915,16.4074,19.3602,38.8508,39885.396206577,67.0606,43.7026
0.245,-1.03036,8.26669,1,0.641198,1.7322,2.2665,2.43556,2.23219,2.13629,0.931138,0.603653
0.612,0.514045,9.88218,1,1.04006,3.81881,9.88355,10.8062,17.7799,16065.412516702463,21.8668,14.5617
0.361,0.219086,9.87195,0,0.597526,6.80007,18.5978,21.4743,39.6368,52.3227,30.1579,24.8557
0.948,1.04289,9.8965,1,0.851708,1.52535,4.17715,4.59088,5.92185,4935.04505579151,7.7081,5.96756
0.489,-1.06825,9.70632,0,0.0817931,1.51168,4.64061,4.92478,9.83673,12.9117,11.4415,8.00501
0.694,0.779413,10.0988,1,2.01776,5.35329,11.7947,12.5293,17.1099,19.9932,19.9992,13.9641
1.13,1.17616,10.1275,1,1.13893,1.74696,4.58012,5.0162,6.86181,8.96621,12.0565,10.5941
1.217,1.21414,10.586,1,0.61815,1.53627,5.93202,7.0469,15.7106,16473.043123223106,40.6037,37.3611
0.596,0.872477,9.84904,1,3.01394,7.84102,13.2838,14.3103,17.0638,18.3232,16.7719,12.7316
0.489,0.155498,9.61232,1,1.32503,4.35626,7.79011,8.53689,9.591,10.6722,8.10013,6.65344
0.853,0.975105,10.4049,0,0.253302,1.46196,7.13002,8.60491,19.4565,29.4804,41.5481,29.878
0.628,-0.61971,10.0398,1,0.780664,3.51469,8.1549,8.85717,14.9664,18.7177,16.815,11.943
0.781,0.910844,9.84052,1,0.949425,2.19276,5.7392,5.85605,9.0821,11.4328,12.4175,9.10806
0.853,1.59257,10.5188,1,2.09499,7.25833,24.135,26.0579,49.6955,71.2087,116.756,84.1077
0.729,1.24455,10.1985,1,1.67889,5.05994,13.5893,15.3843,24.4625,32.0833,33.5294,22.806
0.909,0.0865089,10.7784,0,0.109955,1.52758,10.4988,12.3232,27.0124,37.9226,52.4476,37.5964
0.361,0.220017,9.3883,0,1.04158,11.0356,31.2896,36.3698,75.938,110.084,90.9697,88.3442
0.835,1.2298,10.0131,1,1.78086,3.27712,8.62117,9.48424,11.8991,15.0771,17.8919,12.8063
0.729,0.528747,10.6992,0,0.339784,3.58135,18.2047,21.7656,40.7934,54.3927,65.9742,41.5377
0.711,0.521044,10.2583,1,0.121098,1.95728,10.6857,13.1606,32.5583,49.945,68.0825,48.7196
0.46,-1.26277,9.23979,0,0.193186,1.7565,4.08318,4.92986,7.13099,8.93597,6.50604,4.84861
0.196,-0.830847,8.0252,1,0.729904,1.84543,2.12327,2.29267,2.3362,1.98133,0.998034,1.00983
0.853,1.20052,10.0259,1,0.782164,2.10236,6.04983,6.74094,10.6052,14.5677,18.0781,13.0051
1.088,0.337333,10.6976,0,0.168029,0.858833,5.26461,7.4043,13.7808,20.3695,27.0207,21.5176
0.375,0.47562,9.65344,0,1.20146,10.0354,26.0274,29.1767,50.0929,66.1528,59.5783,55.0449
0.361,0.3492,10.7744,0,1.95093,48.9931,150.121,176.184,344.158,449.907,417.05,352.301
0.335,0.0889255,9.35228,1,1.02851,5.35456,10.5873,11.5254,14.7923,17.1113,15.9075,15.6867
0.645,0.824499,10.7947,0,1.69238,9.81729,32.4602,40.3015,66.051,86.1917,74.1787,48.2351
0.116,-1.52499,7.94703,1,2.79774,7.33902,8.43403,9.01184,8.9681,8.61988,13.981,10.3996
0.245,-0.207055,8.74302,0,2.00852,12.0339,27.0235,31.2828,63.1062,87.1641,69.9738,71.7453
1.068,1.42709,9.68535,1,2.5424,2.84364,5.02264,5.23071,6.04276,6.83607,7.69518,5.73231
0.445,0.39244,10.8272,0,1.82086,34.8461,103.696,125.184,258.492,349.493,316.292,260.706
0.041,-3.65815,4.97261,1,0.344178,0.421184,0.567988,1.06608,1.48177,2.00129,6.0506,3.31672
0.729,1.12667,10.0774,1,1.07403,4.25395,13.6331,15.4219,27.3819,36.689,43.5775,29.4617
1.217,0.45963,10.81,0,0.22375,1.00786,5.83571,8.13459,22.2241,32.9715,67.2849,66.0234
0.22,-0.287495,9.28287,0,1.7925,9.82676,18.7679,21.2508,30.3255,34.5629,22.7009,19.6921
0.746,0.567858,10.3786,0,0.143999,1.54735,7.54082,9.04899,16.0168,14549.89536985102,22.4447,14.1622
1.217,1.62778,10.4713,1,1.22781,2.17835,6.16209,7.42659,11.9566,15.985,20.0543,18.7241
0.208,-0.473344,8.67348,1,1.19354,4.40717,6.86007,7.09255,7.96134,9.14077,4.65384,3.9545
0.335,0.286223,9.18512,1,1.87909,7.0498,10.7118,9.24561,11.0972,12.7039,7.15606,5.77719
0.799,1.31042,10.6301,0,1.73487,6.0015,23.8581,27.0765,46.5168,62.6956,82.4745,55.3069
0.729,0.840014,10.1248,0,0.12928,1.47111,6.49019,7.44215,17.6921,26.4657,29.3453,19.737
0.645,-1.34984,10.0285,0,0.290007,2.0206,7.13264,8.40848,17.8682,18155.039402057813,27.3017,19.2324
1.109,0.80929,10.0205,1,0.929699,1.41064,3.78308,4.04463,4.99229,4196.8677000497155,6.66966,5.53424
0.196,-0.137816,8.90576,1,4.39657,16.2145,25.8882,28.0828,32.4919,23780.99048361163,25.2148,18.9358
1.353,1.03771,9.80719,1,0.613933,0.712057,1.44482,1.72605,2.81423,2.72524,2.54015,2.99123
0.711,0.40496,10.9233,0,0.29643,4.89165,25.7952,31.3965,57.5703,78.0613,86.426,53.6544
0.645,-1.17766,10.274,1,0.135861,2.15292,9.81422,12.5808,32.7608,51.8887,65.5455,44.2575
0.948,0.963696,9.80774,1,1.13492,1.58735,4.01461,4.47529,4.865,5.82708,6.66138,4.69307
0.474,0.0259265,9.89012,0,0.385697,3.42531,10.4196,11.5348,22.1517,20880.897209854913,26.0368,19.4788
0.645,-0.871411,9.72774,1,0.527084,2.59976,6.27761,7.43102,14.1381,19.8311,27.75,22.1487
1.13,-0.109933,10.8472,1,0.236981,1.16636,8.2567,10.2161,26.8946,33132.16774975152,89.5533,82.9002
0.909,0.540647,10.6708,0,0.0752344,1.05805,6.95227,8.00174,17.6361,24.2215,30.7178,22.0563
0.519,0.146912,8.83114,1,0.789326,1.67373,2.65986,2.76361,4.8345,7.13709,13.3032,16.531
1.217,0.319054,10.7629,0,0.297185,0.86359,5.29909,7.99193,19.9254,30.418,57.8705,53.9437
0.094,-2.09714,6.85362,1,0.263027,0.344258,0.488132,0.546524,0.273972,0.333868,0.0505827,0.137116
0.645,0.547948,10.2101,0,0.80573,4.19294,14.2327,17.3675,34.9105,49.1287,58.1235,39.2066
0.817,1.20288,10.2009,1,1.89125,4.13769,12.4477,13.8415,21.7887,28.3271,38.4499,27.1794
0.661,0.410699,10.6019,0,0.142907,2.55418,12.4079,15.766,29.9623,27315.340340252475,38.8104,33.0229
1.109,0.63319,9.83657,1,0.573433,0.845124,2.29934,2.45436,3.15467,2968.983621892099,4.86401,4.14166
0.375,0.768225,9.48355,0,5.32736,31.2322,71.7362,80.4773,129.782,163.775,111.259,101.937
0.89,0.0152861,10.3269,0,0.235986,1.18274,6.50455,7.35586,19.7465,32.0227,54.7537,43.3474
1.498,1.34542,9.75883,1,0.84112,1.08272,1.83361,2.066,2.73493,2.50857,2.99104,3.13177
0.504,0.36881,9.56849,1,2.06613,7.48858,13.9772,15.9483,18.8935,15073.65944963572,18.0197,15.3772
0.295,-1.29345,8.56846,1,0.24802,1.11736,1.65429,1.98563,1.56818,1.42154,0.890583,0.698956
1.088,1.35306,10.354,1,0.943437,2.17194,7.04374,7.95566,14.886,22.2278,35.7205,29.7163
0.661,-0.812876,10.2671,0,0.0637,1.2216,5.92371,7.01218,13.4619,18.7132,16.7413,10.8784
0.361,0.438329,9.71572,0,0.963049,6.72673,17.4809,21.0728,33.7133,42.0495,32.0483,28.8399
0.817,0.754795,10.4721,0,0.146004,1.53368,8.32782,9.83751,23.4052,37.5041,54.4664,39.4836
0.534,0.287274,9.6874,1,0.618304,2.93928,6.38476,7.10519,10.6336,13.4624,11.3223,8.28316
0.645,-2.39873,10.0175,0,0.0352358,1.15314,4.43932,4.91041,8.0776,9.50772,8.17024,5.7856
1.353,-0.557016,11.2407,0,0.0993925,0.801179,5.86296,9.70879,24.3562,32.709,52.1875,52.5603
0.711,0.255363,10.4225,0,0.166404,1.91386,9.29565,10.8825,19.9579,26.4118,28.5644,19.4362
0.853,1.13167,10.0762,1,1.30733,2.86098,9.13822,9.79024,14.6946,19.0889,26.5292,18.6446
1.239,0.016781,10.6704,0,0.162528,0.680386,3.66041,5.0137,10.1711,13.5303,20.3917,17.1885
0.853,1.08672,10.3743,0,0.262673,1.48981,7.63041,8.57393,18.2652,25.1385,31.3351,21.4924
0.348,0.378713,9.23363,1,2.56347,9.84906,17.0068,17.7304,22.3463,26.485,17.4257,15.1484
1.625,1.93917,10.2203,1,2.91006,3.71376,5.14099,5.93396,7.09712,3023.813851892177,6.50617,9.93194
0.335,0.242288,9.66119,0,1.08572,7.67119,17.3825,18.7365,30.7108,38.3864,21.2649,19.9882
0.729,1.19586,10.1367,0,0.52561,3.03424,11.1677,12.9006,27.6364,41.5402,48.5948,32.8437
0.817,0.888809,10.6427,0,0.436986,2.37913,13.5453,16.0432,35.6443,35067.30256472342,65.035,40.6532
0.781,1.02569,9.57604,1,2.21684,2.95954,5.64331,4.39554,5.41445,5.68089,6.13391,5.71811
0.817,0.615563,10.2654,0,0.0812998,0.930028,4.58916,5.21063,9.72945,13.1129,13.0815,8.68211
3.448,1.5369,9.70547,1,0.145803,0.360544,0.550082,0.397071,0.481777,0.553459,0.618293,0.335782
0.489,0.249829,10.4894,0,0.796907,10.6501,31.9187,36.1614,64.1162,79.6114,62.7567,48.6704
0.711,0.587587,9.61648,1,0.36216,1.23127,3.49966,3.45024,7.09075,9.70934,18.7345,14.372
0.612,0.0540978,10.3067,0,0.425642,4.36802,15.8989,19.0758,40.2014,55.93,56.191,40.5088
0.746,0.413784,9.45837,1,0.517703,1.22578,2.80085,2.75219,5.35195,7.89102,11.6164,12.9582
0.474,-0.844248,10.3576,0,0.423117,8.43204,22.3357,25.4228,40.1431,48.7737,34.43,27.3457
0.474,-0.00347273,10.0866,0,0.238195,3.46718,12.8872,15.2907,27.6433,24560.925120997,26.0381,22.7678
0.375,0.178759,9.37117,1,0.848772,4.0524,8.39451,9.34085,12.6158,14.9363,10.9698,9.96139
0.596,0.632889,10.2589,1,1.08477,6.41369,16.2867,16.2011,29.1354,25673.818022348896,32.0744,24.3409
0.661,0.773547,10.2888,1,1.47174,5.81893,17.4364,20.3056,38.1826,52.3926,55.3716,37.3247
0.612,-2.07485,10.0721,0,0.153765,2.49838,9.39999,11.5685,24.2383,35.489,44.5365,31.0302
0.612,0.627731,9.93158,1,1.99753,5.40474,9.84123,10.5474,13.1625,15.0983,12.4779,9.00686
0.375,-0.382761,8.42403,1,0.502908,1.04603,1.45476,1.25921,2.05492,1.9023,1.47485,0.875116
3.027,0.656265,9.78488,1,0.22168,0.476653,0.482458,0.5613,0.816289,-75.06650534437158,0.177932,0.160662
0.661,-0.352387,10.4919,0,0.106466,2.05676,10.6244,13.2666,26.9277,36.2883,37.2435,24.8846
0.612,0.627643,9.66546,1,1.45587,3.66681,7.62309,8.18022,10.182,11.9708,11.4123,8.48412
0.375,-0.535597,8.81848,1,0.640006,1.9086,2.30678,2.83428,2.66295,3.0473,2.10897,0.646574
1.088,1.22537,10.0899,1,0.508715,1.24363,3.71106,4.06601,7.16135,10.5786,19.8366,17.4735
0.781,0.864946,10.0168,0,0.220429,1.29558,4.74115,5.70176,9.40207,11.6627,12.5653,8.01984
1.239,1.03115,10.7184,1,1.15093,2.29065,8.46682,10.2554,19.819,27.7173,47.9622,42.6026
0.196,-0.290551,8.95661,1,2.49313,9.43983,14.8796,14.2953,16.2329,17.113,9.06888,7.23924
1.988,1.41194,10.8092,1,0.324461,0.449295,1.14413,1.17353,6.1778,8.03812,16.4384,19.3087
0.928,1.3547,10.6076,0,0.365773,2.22187,11.2299,13.3891,29.0177,43.8069,66.244,50.832
0.208,-0.729244,9.3941,1,0.987455,10.4061,27.7181,33.3589,68.2798,88.5368,55.9279,47.0889
0.909,1.12286,9.91763,1,1.66833,2.43501,6.07154,6.43046,6.72385,5772.468230367037,8.79617,6.64757
1.988,2.40174,11.0168,1,0.551124,1.79107,3.79359,4.49631,14.5932,19.887,31.628,37.2933
0.645,-0.00376902,10.5063,0,0.459873,4.39182,15.1399,18.0309,33.4341,44.2973,43.8645,29.9688
0.661,0.0474874,9.99965,1,0.845882,3.21498,8.00901,9.38098,13.5568,17.4974,17.5691,12.2389
1.929,1.50646,10.348,1,0.718217,0.975905,1.62653,1.33318,3.44177,4.9967,11.2248,13.593
0.116,-1.03563,8.34894,1,5.63245,18.8259,28.7798,31.3103,33.3761,29.6941,41.294,30.4902
0.628,0.806852,9.55804,1,2.23685,4.45936,6.56308,7.30658,8.22544,9.23326,7.53373,5.39731
0.474,-0.13918,9.95601,1,0.12607,2.45715,10.5129,12.8499,33.5205,50.4023,54.7565,39.6284
0.161,-3.13629,7.29444,1,0.0679558,0.242604,0.496133,0.342193,0.367683,0.157252,0.936604,0.515274
1.195,1.35637,10.5994,1,1.65839,2.91876,8.84914,10.1655,14.9109,20.3833,29.8048,25.1473
0.335,0.28124,9.84215,0,1.35506,12.1534,31.4515,36.1017,68.1294,61789.77694067463,63.5207,56.6533
1.152,0.571259,10.5921,0,0.468572,1.24301,6.42276,8.13123,19.563,33.1961,64.811,59.2892
0.612,-1.06698,9.23255,1,0.267489,0.87983,1.4863,1.61495,1.52972,2.02057,1.7076,0.959154
1.152,1.25383,10.384,1,0.622054,1.34816,4.93836,5.87599,12.2906,18.9203,31.4046,27.2709
0.116,-1.33695,7.75952,1,1.51423,3.81324,5.01259,4.96135,5.48546,4458.2632062653665,6.19027,6.2838
0.094,-0.425266,7.92638,1,8.79392,10.3281,13.3836,15.0986,15.971,16.8545,14.3951,15.607
0.375,-0.427244,9.22607,0,0.233552,1.80156,3.67107,3.84374,6.1393,7.66676,3.93294,3.61337
0.474,-0.393421,10.6243,0,0.64862,16.9157,50.356,58.7071,101.062,125.48,127.022,98.3252
0.661,0.420924,9.92905,1,1.14868,3.69001,9.24142,9.8571,16.1724,20.0322,19.8745,13.555
1.007,0.364099,9.21577,1,0.37726,0.650522,1.5193,2.1067,2.26681,3.23496,0.8735,3.27339
0.928,0.893005,10.6715,0,0.53775,2.10184,11.0059,12.825,26.3355,36.6381,48.6576,35.1057
0.22,0.517387,9.31008,0,11.2071,48.8414,94.6293,102.338,145.507,171.082,120.837,124.125
0.127,-1.88915,8.24288,0,0.668325,2.89194,4.35824,4.60306,5.13091,3157.427281453839,2.31271,1.50409
0.474,-0.191962,8.8895,1,0.577989,1.46326,1.99513,1.8986,1.94775,1247.042223079198,1.45238,0.774223
0.612,0.832029,9.70351,1,2.52606,5.69778,8.75071,9.74818,11.1844,8742.587097504766,10.0432,7.33235
0.46,-1.0082,10.3917,0,0.349267,8.05448,22.8543,26.9492,46.3699,58.1347,42.1352,34.4527
1.13,1.2061,10.2823,1,1.48784,2.29076,6.29137,7.45313,10.1064,13.6476,15.989,12.0062
0.853,0.552139,10.178,0,0.188912,0.956561,4.23254,4.78036,8.19314,10.5031,11.3636,8.43323
0.661,0.951465,9.24404,1,2.55432,3.45681,4.42772,4.30696,4.41655,4.76819,4.13402,3.11488
0.612,0.00768101,9.27701,1,0.621615,1.42162,2.27886,2.4391,2.68111,2.69791,2.17773,1.09922
0.628,-0.619572,10.0878,1,0.811079,4.23349,10.2694,11.3659,19.3821,25.2461,23.4523,17.7804
0.967,-0.834511,10.765,0,0.149938,1.19385,8.05472,9.33839,20.7019,31.1671,48.0707,38.9256
0.361,-0.235251,9.28058,0,0.445054,2.53024,5.44234,6.14718,8.51673,10.61,5.7805,4.56772
0.232,-0.661277,8.65366,1,0.815373,3.20882,4.7028,5.07762,5.74099,4153.735431928512,3.36483,2.12103
1.239,0.199649,10.3928,0,0.205728,0.472494,2.94527,4.16269,11.4162,15.0074,24.2501,23.9529
0.909,0.642278,11.0094,0,0.127874,2.52236,16.3606,19.8085,40.2392,55.6609,63.4761,48.0065
0.928,1.33033,10.0552,1,0.530801,2.05347,6.64982,7.61613,14.5564,20.3887,31.0411,24.1894
0.928,1.19232,9.7244,1,1.85124,2.24514,4.9251,5.32415,4.75563,3786.7691690820525,6.21978,4.12108
0.321,0.0834584,8.90458,1,1.93354,4.63782,9.06955,9.58586,13.2621,15.3203,17.8492,17.8312
0.474,-0.405462,10.1777,0,0.223966,6.14897,19.8628,23.8179,45.6875,62.3493,58.4697,47.2693
0.474,-0.192221,9.40333,1,0.728963,4.86562,13.7924,17.2214,37.6689,54.6175,59.646,53.1569
0.534,0.632978,9.95058,0,1.69822,9.39735,23.6133,27.3318,51.8522,68.4319,81.8415,62.3874
0.612,0.946945,9.81684,1,3.79007,9.4926,16.9852,19.0485,24.7266,28.7609,34.4275,25.7713
0.928,1.26002,9.96859,1,2.09059,3.02863,6.91818,8.09843,8.53772,8.39937,10.5343,7.51752
0.116,-1.03755,8.23774,1,1.31665,5.40597,15.0978,16.3409,20.5964,20.7371,13.7931,15.4168
0.361,-0.170392,9.08743,1,0.774128,3.16458,4.94953,5.50005,6.34963,7.00096,3.52451,0.947867
0.489,0.497552,9.37126,1,1.71149,4.32415,5.93814,6.6922,5.82342,6.30484,4.20529,3.25406
0.817,0.83862,10.3071,0,0.355878,1.57581,6.66672,7.84741,14.5534,14083.457649364242,23.7507,16.3175
0.348,-0.386487,9.24382,0,0.294281,2.21462,4.82365,5.30017,6.75107,8.21366,4.40824,2.40222
0.694,0.406106,10.4294,0,0.199712,2.528,11.4437,13.7594,25.8515,32.3768,38.3744,24.3631
1.787,1.46659,11.5234,1,0.255258,1.36835,5.29552,6.66061,27.5912,32.836,48.7913,51.745
0.909,0.199303,10.6125,0,0.0698391,0.98389,6.31446,7.44957,14.8049,14294.147885012691,23.7728,17.5013
0.781,0.537968,10.2347,0,0.0843449,1.09742,4.95886,6.11659,10.9241,14.2411,13.6548,9.06287
0.232,0.178369,9.21991,0,5.46302,46.4255,111.507,129.883,225.938,198961.9535549394,226.777,199.669
0.781,0.946346,10.7603,0,0.293045,2.7894,16.7376,20.9865,48.6002,70.6401,80.022,54.839
0.27,-0.30067,10.3839,0,2.30865,33.357,82.8148,97.3624,154.066,190.671,102.079,82.4709
0.746,0.399283,9.54966,1,0.638637,1.20054,2.9579,2.74782,2.93179,2383.7259161003685,3.10066,1.87009
0.474,0.179393,9.98745,1,1.84626,9.26305,18.6954,21.3505,27.5824,32.4124,23.505,20.7168
0.445,-0.428488,10.8815,0,0.848951,27.2837,79.0655,89.4359,157.138,199.131,161.658,130.127
0.321,0.00931387,9.29828,1,1.58782,6.98584,11.7145,13.2374,15.4496,17.1536,12.2145,10.1513
0.22,-0.480962,8.88267,1,1.35684,5.93533,10.2474,11.0676,13.3227,14.481,8.76182,7.78809
0.967,0.0026124,10.8892,0,0.0428378,1.38561,9.53654,10.9182,21.8827,30.2272,40.6914,29.5345
1.109,0.80929,10.0205,1,0.929699,1.41064,3.78308,4.04463,4.99229,4196.8677000497155,6.66966,5.53424
0.01,-4.1472,4.8072,1,0.69401,1.49586,1.75675,1.70332,2.05874,1.72196,3.26256,1.98406
0.335,0.717403,10.0118,1,5.64507,29.662,61.2938,68.5816,104.531,128.378,93.5361,85.5308
0.948,1.45576,10.0592,1,1.76462,3.23105,8.04566,9.32629,16.0972,23.8096,41.817,41.2431
0.817,0.877451,9.9248,1,0.440993,1.35957,4.39434,4.77054,8.26568,10.0195,12.7018,9.27373
0.661,0.147203,9.91366,1,0.938864,3.29482,8.38053,9.17544,15.082,21.6186,29.9282,24.4776
0.245,-0.37735,8.84438,1,1.91462,8.89123,16.7418,17.8883,25.6233,29.9474,19.5517,17.0917
0.335,0.928703,9.90849,0,9.28895,58.1036,135.582,156.386,289.936,366.349,263.531,257.232
0.489,0.345291,8.91149,1,1.33218,2.79242,4.08553,3.88038,4.33696,5.0907,3.61875,2.26881
0.799,0.6942,9.63773,1,0.917936,1.53186,3.98569,3.90202,4.92984,4052.1768153272874,5.96987,4.70448
0.321,-0.0167077,8.77845,1,1.19041,2.68191,5.466,6.07197,7.08661,8.31691,6.34033,5.33195
0.729,0.92241,9.97591,1,0.677221,2.84471,8.13712,8.85005,16.9473,24.2188,29.8224,21.3888
1.13,1.35915,10.3584,1,1.95505,3.35648,9.55594,10.8373,15.2217,14460.768041250069,37.1896,31.4189
0.909,0.748533,10.3779,0,0.248407,1.05162,5.63612,6.38689,15.8138,25.0717,37.9743,28.9831
0.232,-0.506211,10.2123,0,2.75937,33.3381,77.9824,90.0335,137.034,159.114,84.3987,64.4637
0.928,1.06956,10.4851,0,0.227394,1.2696,6.81431,7.90689,17.2445,18025.438112525735,36.5154,27.41
0.928,1.09594,10.4844,0,0.306033,1.54864,8.01684,9.49006,20.7869,32.2673,50.0496,38.1298
